"(7.3293866442605804e-05, 0.00028589941406576003)","[[z^6+z^5+z^2 (mod z^9+1), z^8+z^7+z^5+z+1 (mod z^9+1), z^5+z^3+z+1 (mod z^9+1)]]"
"(5.2659490078561546e-05, 0.00024774121093695811)","[[z^4+z+1 (mod z^9+1), z^7+z^5+z^4+z^3+z^2 (mod z^9+1), z^8+z^6+z^4+z^3 (mod z^9+1)]]"
"(7.4188278022100637e-05, 0.00025957519530628304)","[[z^5+z^2+1 (mod z^9+1), z^8+z^7+z^6+z^2+z (mod z^9+1), z^8+z^7+z^6+1 (mod z^9+1)]]"
"(6.7578104678540828e-05, 0.00025622656250501308)","[[z^4+z^3+z (mod z^9+1), z^7+z^5+z^2+z+1 (mod z^9+1), z^8+z^4+z^3+z^2 (mod z^9+1)]]"
"(4.5730702389898743e-05, 0.00024191894530956048)","[[z^5+z^3+z^2 (mod z^9+1), z^7+z^5+z^3+z^2+z (mod z^9+1), z^7+z^5+z^3+1 (mod z^9+1)]]"
"(7.5156989459033272e-05, 0.00028139550780004186)","[[z^7+z^3+z (mod z^9+1), z^8+z^7+z^5+z^4+1 (mod z^9+1), z^7+z^5+z^4+z (mod z^9+1)]]"
"(4.0203402401293833e-05, 0.00022166210937557551)","[[z^5+z^3+z^2 (mod z^9+1), z^7+z^5+z^3+z^2+z (mod z^9+1), z^8+z^7+z^5+z^2 (mod z^9+1)]]"
"(4.3898450630079603e-05, 0.00025937402338982452)","[[z^6+z^4+z^3+z+1 (mod z^9+1), z^8+z^6+z^5+z^3+1 (mod z^9+1), z^7+z^5 (mod z^9+1)]]"
"(4.054048331476265e-05, 0.00026247851563887536)","[[z^8+z^6+z^5 (mod z^9+1), z^8+z^7+z^4+z^2+1 (mod z^9+1), z^5+z^4+z^3+1 (mod z^9+1)]]"
"(8.5782291573366186e-05, 0.00025825390625133782)","[[z^4+z+1 (mod z^9+1), z^7+z^5+z^4+z^3+z^2 (mod z^9+1), z^6+z^5+z^3+1 (mod z^9+1)]]"
"(4.3499824217581574e-05, 0.00025627539063677318)","[[z^7+z^6+z (mod z^9+1), z^8+z^7+z^6+z^5+z (mod z^9+1), z^8+z^6+z^2+z (mod z^9+1)]]"
"(4.3466275448783262e-05, 0.00025867480468022563)","[[z^7+z^6+z^4 (mod z^9+1), z^8+z^7+z^6+z^4+z^2 (mod z^9+1), z^8+z^4+z^3+z^2 (mod z^9+1)]]"
"(5.4602628305707894e-05, 0.00027132812500951786)","[[z^8+z^3+z^2 (mod z^9+1), z^8+z^4+z^3+z^2+z (mod z^9+1), z^8+z^6+z^4+z^2 (mod z^9+1)]]"
"(4.3821348116860072e-05, 0.00024962500000746957)","[[z^5+z^4+z^2+z+1 (mod z^9+1), z^8+z^6+z^2 (mod z^9+1), z^8+z^2+z+1 (mod z^9+1)]]"
"(4.1626985447425434e-05, 0.0002635517578326585)","[[z^8+z^2+1 (mod z^9+1), z^8+z^6+z^5+z^4+z (mod z^9+1), z^8+z^7+z^6+z (mod z^9+1)]]"
"(4.7450691244766397e-05, 0.00024335253904705922)","[[z^6+z^4+z (mod z^9+1), z^6+z^5+z^4+z^2+z (mod z^9+1), z^7+z^5+z^4+1 (mod z^9+1)]]"
"(4.4460979151963168e-05, 0.00025905078127586023)","[[z^7+z^6+z (mod z^9+1), z^8+z^7+z^6+z^5+z (mod z^9+1), z^6+z^5+z+1 (mod z^9+1)]]"
"(0.00011493918062774318, 0.00028098046875135729)","[[z^4+z^3+z (mod z^9+1), z^7+z^5+z^2+z+1 (mod z^9+1), z^8+z^7+z^4+z^3 (mod z^9+1)]]"
"(4.8295276165531576e-05, 0.00024604296874120024)","[[z^5+z^2+1 (mod z^9+1), z^8+z^7+z^6+z^2+z (mod z^9+1), z^7+z^5+z^3+1 (mod z^9+1)]]"
"(6.9880213119082686e-05, 0.00027705371092956455)","[[z^7+z^4+1 (mod z^9+1), z^8+z^7+z^3+z^2+z (mod z^9+1), z^6+z^5+z+1 (mod z^9+1)]]"
"(4.2695106298655198e-05, 0.00026913964839891946)","[[z^7+z^6+z^4+z^3+z (mod z^9+1), z^8+z^6+z^5+z^3+z^2 (mod z^9+1), z^6+z (mod z^9+1)]]"
"(4.1986746014593532e-05, 0.00026256152343862027)","[[z^8+z^2+1 (mod z^9+1), z^8+z^6+z^5+z^4+z (mod z^9+1), z^8+z^6+z^4+z (mod z^9+1)]]"
"(4.2805404686533647e-05, 0.00025636718747890086)","[[z^7+z^6+z (mod z^9+1), z^8+z^7+z^6+z^5+z (mod z^9+1), z^8+z^7+z^6+z^2 (mod z^9+1)]]"
"(5.6034201523090362e-05, 0.00024161816406453873)","[[z^4+z+1 (mod z^9+1), z^7+z^5+z^4+z^3+z^2 (mod z^9+1), z^8+z^4+z^2+1 (mod z^9+1)]]"
"(5.5630494258043206e-05, 0.00026475781250390185)","[[z^7+z^4+z^3 (mod z^9+1), z^8+z^4+z^2+z+1 (mod z^9+1), z^8+z^5+z^2+z (mod z^9+1)]]"
"(7.908523420837251e-05, 0.00026732226562409256)","[[z^4+z+1 (mod z^9+1), z^7+z^5+z^4+z^3+z^2 (mod z^9+1), z^8+z^5+z^4+z^3 (mod z^9+1)]]"
"(4.2880616800687995e-05, 0.00025622265625191432)","[[z^7+z^4+1 (mod z^9+1), z^8+z^7+z^3+z^2+z (mod z^9+1), z^8+z^6+z^3+1 (mod z^9+1)]]"
"(5.7954444492791018e-05, 0.0002591367187534388)","[[z^7+z+1 (mod z^9+1), z^8+z^5+z^4+z^3+z (mod z^9+1), z^6+z^2+z+1 (mod z^9+1)]]"
"(4.3698524291034457e-05, 0.00025675292970461783)","[[z^7+z^4+z^3 (mod z^9+1), z^8+z^4+z^2+z+1 (mod z^9+1), z^8+z^4+z^3+z^2 (mod z^9+1)]]"
"(4.5475866933153731e-05, 0.00025448535156691321)","[[z^7+z+1 (mod z^9+1), z^8+z^5+z^4+z^3+z (mod z^9+1), z^8+z^7+z^6+1 (mod z^9+1)]]"
"(4.7635164702273935e-05, 0.00025447851560755907)","[[z^5+z^4+z^2+z+1 (mod z^9+1), z^8+z^6+z^2 (mod z^9+1), z^6+z^5+z^3+z (mod z^9+1)]]"
"(0.00012102253046882362, 0.00029810937500207579)","[[z^4+z^3+z (mod z^9+1), z^7+z^5+z^2+z+1 (mod z^9+1), z^6+z^5+z^4+z^3 (mod z^9+1)]]"
"(4.4825159471196961e-05, 0.00026106249996082909)","[[z^7+z^6+z^4 (mod z^9+1), z^8+z^7+z^6+z^4+z^2 (mod z^9+1), z^7+z^3+z^2+1 (mod z^9+1)]]"
"(4.2682082786148544e-05, 0.00026483007810718107)","[[z^8+z^6+z^5 (mod z^9+1), z^8+z^7+z^4+z^2+1 (mod z^9+1), z^7+z^5+z^3+1 (mod z^9+1)]]"
"(4.0051195344864775e-05, 0.00025414453123318026)","[[z^6+z^5+z^3+z^2+1 (mod z^9+1), z^7+z^6+z^4+z^3+1 (mod z^9+1), z^5+1 (mod z^9+1)]]"
"(6.4891250370091371e-05, 0.00025355078125866015)","[[z^5+z^3+z^2 (mod z^9+1), z^7+z^5+z^3+z^2+z (mod z^9+1), z^8+z^4+z^3+1 (mod z^9+1)]]"
"(4.2661016962273285e-05, 0.0002638808593928843)","[[z^8+z^6+z^5 (mod z^9+1), z^8+z^7+z^4+z^2+1 (mod z^9+1), z^8+z^2+z+1 (mod z^9+1)]]"
