"(0.00088042403668549816, 7.8124999999928946e-05)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^4 (mod z^7+1)], [z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0012401959270603963, 0.00015624999999985789)","[[z^2+z+1 (mod z^7+1), z^6+z^5+z^3+z^2+1 (mod z^7+1), z^5 (mod z^7+1)], [z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0010761701026527875, 0.0001171874999999975)","[[z^3+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+z (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0012401959270621635, 0.00015625000000007994)","[[z^5+z^4+z (mod z^7+1), z^6+z^4+z^3+z^2+z (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0010761701026528487, 0.00011718750000000444)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^4 (mod z^7+1)], [z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.00062377810244819529, 3.9062500000006106e-05)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.0008804240366854987, 7.8124999999928946e-05)","[[z^4+z^2+1 (mod z^7+1), z^6+z^5+z^4+z^3+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026528445, 0.00011718750000000444)","[[z^4+z^2+1 (mod z^7+1), z^6+z^5+z^4+z^3+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0012401959270608427, 0.0001562499999999134)","[[z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026528441, 0.00011718750000000444)","[[z^5+z^4+z (mod z^7+1), z^6+z^4+z^3+z^2+z (mod z^7+1), z (mod z^7+1)]]"
"(0.0010761701026528478, 0.00011718750000000444)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.0016308301363402017, 0.00027343750000008438)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.00088042403668612125, 7.8124999999984457e-05)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0012401959270630404, 0.00015625000000019096)","[[z^5+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026538641, 0.00011718750000011546)","[[z^6+z^3+z^2 (mod z^7+1), z^6+z^5+z^4+z^3+z (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0012401959270614998, 0.00015624999999999667)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)], [z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^2 (mod z^7+1)], [z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.00088042403668675323, 7.8125000000039968e-05)","[[z^5+z^4+z^3 (mod z^7+1), z^6+z^4+z^3+z^2+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0013838273112423609, 0.00019531249999982236)","[[z^6+z^3+z^2 (mod z^7+1), z^6+z^5+z^4+z^3+z (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0012401959270615, 0.00015624999999999667)","[[z^4+z^2+1 (mod z^7+1), z^6+z^5+z^4+z^3+1 (mod z^7+1), z^5 (mod z^7+1)], [z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0013838273112427597, 0.00019531249999987788)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.00088042403668675247, 7.8125000000039968e-05)","[[z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.0010761701026528472, 0.00011718750000000444)","[[z^3+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+z (mod z^7+1), z (mod z^7+1)]]"
"(0.00088042403668549924, 7.8124999999928946e-05)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0013838273112439356, 0.00019531250000004441)","[[z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z^3 (mod z^7+1)], [z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0008804240366867528, 7.8125000000039968e-05)","[[z^5+z^4+z (mod z^7+1), z^6+z^4+z^3+z^2+z (mod z^7+1), z (mod z^7+1)]]"
"(0.0010761701026533569, 0.00011718750000005995)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0012401959270621657, 0.00015625000000007994)","[[z^6+z^3+z^2 (mod z^7+1), z^6+z^5+z^4+z^3+z (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0016308301363395375, 0.00027343749999997335)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^3 (mod z^7+1)], [z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)], [z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.00088042403668549827, 7.8124999999928946e-05)","[[z^6+z^3+z^2 (mod z^7+1), z^6+z^5+z^4+z^3+z (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.001076170102651826, 0.00011718749999989342)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0013838273112435433, 0.0001953124999999889)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0010761701026528467, 0.00011718750000000444)","[[z^5+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+1 (mod z^7+1), z^3 (mod z^7+1)], [z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^2 (mod z^7+1)], [z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z (mod z^7+1)], [z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.00062377810244797357, 3.9062499999992228e-05)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.00088042403668644152, 7.8125000000012212e-05)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.00088042403668630394, 7.8125000000000069e-05)","[[z^2+z+1 (mod z^7+1), z^6+z^5+z^3+z^2+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0015128841196137594, 0.00023437500000023093)","[[z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0010761701026538648, 0.00011718750000011546)","[[z^5+z^4+z^3 (mod z^7+1), z^6+z^4+z^3+z^2+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.0012401959270603958, 0.00015624999999985789)","[[z^5+z^4+z^3 (mod z^7+1), z^6+z^4+z^3+z^2+1 (mod z^7+1), z^3 (mod z^7+1)], [z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0013838273112439349, 0.00019531250000004441)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0010761701026528463, 0.00011718750000000444)","[[z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z^4 (mod z^7+1)], [z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z (mod z^7+1)], [z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0013838273112431472, 0.00019531249999993339)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026527886, 0.0001171874999999975)","[[z^3+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+z (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0012401959270612801, 0.00015624999999996891)","[[z^5+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.00088042403668643805, 7.8125000000012212e-05)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^6 (mod z^7+1)], [z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.00088042403668675356, 7.8125000000039968e-05)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z (mod z^7+1)]]"
"(0.0013838273112447255, 0.00019531250000015543)","[[z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0015128841196123258, 0.00023437500000000888)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^3 (mod z^7+1)], [z^6+z^3+z^2 (mod z^7+1), z^6+z^5+z^4+z^3+z (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0010761701026528459, 0.00011718750000000444)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^4 (mod z^7+1)], [z^5+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+1 (mod z^7+1), z^6 (mod z^7+1)], [z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0012401959270612794, 0.00015624999999996891)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0010761701026525863, 0.00011718749999997669)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.00088042403668612136, 7.8124999999984457e-05)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0013838273112435908, 0.00019531249999999584)","[[z^3+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+z (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026538639, 0.00011718750000011546)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z (mod z^7+1)], [z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.00088042403668628724, 7.8124999999998335e-05)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0012401959270621678, 0.00015625000000007994)","[[z^6+z^3+z (mod z^7+1), z^6+z^5+z^4+z+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0015128841196126862, 0.00023437500000006439)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0013838273112447264, 0.00019531250000015543)","[[z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0010761701026528489, 0.00011718750000000444)","[[z^5+z^4+z^3 (mod z^7+1), z^6+z^4+z^3+z^2+1 (mod z^7+1), z (mod z^7+1)], [z^2+z+1 (mod z^7+1), z^6+z^5+z^3+z^2+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0012401959270612807, 0.00015624999999996891)","[[z^4+z^3+z^2 (mod z^7+1), z^5+z^4+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)], [z^5+z^2+z (mod z^7+1), z^6+z^5+z^4+z^2+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0010761701026518245, 0.00011718749999989342)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.00088042403668675258, 7.8125000000039968e-05)","[[z^5+z^2+1 (mod z^7+1), z^6+z^5+z^2+z+1 (mod z^7+1), z (mod z^7+1)]]"
"(0.0015128841196121482, 0.00023437499999998113)","[[z^4+z^3+1 (mod z^7+1), z^5+z^4+z^3+z^2+1 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0010761701026528452, 0.00011718750000000444)","[[z^5+z^4+z (mod z^7+1), z^6+z^4+z^3+z^2+z (mod z^7+1), z^6 (mod z^7+1)]]"
"(0.0012401959270621674, 0.00015625000000007994)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.00088042403668612526, 7.8124999999984457e-05)","[[z^5+z^4+z (mod z^7+1), z^6+z^4+z^3+z^2+z (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.00088042403669050359, 7.8125000000373035e-05)","[[z^6+z+1 (mod z^7+1), z^6+z^4+z^3+z+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.00062377810244930649, 3.9062500000075495e-05)","[[z^4+z^2+1 (mod z^7+1), z^6+z^5+z^4+z^3+1 (mod z^7+1), z^5 (mod z^7+1)]]"
"(0.0013838273112439343, 0.00019531250000004441)","[[z^4+z+1 (mod z^7+1), z^6+z^5+z^3+z+1 (mod z^7+1), z^6 (mod z^7+1)], [z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^2 (mod z^7+1)]]"
"(0.0012401959270612821, 0.00015624999999996891)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z (mod z^7+1)]]"
"(0.0016308301363402006, 0.00027343750000008438)","[[z^5+z^3+z (mod z^7+1), z^6+z^5+z^4+z^3+z^2 (mod z^7+1), z^3 (mod z^7+1)]]"
"(0.0012401959270603954, 0.00015624999999985789)","[[z^4+z^2+1 (mod z^7+1), z^6+z^5+z^4+z^3+1 (mod z^7+1), z^4 (mod z^7+1)]]"
"(0.0013838273112455086, 0.00019531250000026645)","[[z^6+z^3+1 (mod z^7+1), z^6+z^4+z^2+z+1 (mod z^7+1), z^4 (mod z^7+1)]]"
