"(1.6867699520376543e-05, 8.5390624999997361e-05)","[[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^3 (mod z^5+1)]]"
"(1.9573179992020346e-05, 8.1125000000001769e-05)","[[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^3 (mod z^5+1)]]"
"(1.6662551575315337e-05, 8.1124999999998299e-05)","[[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z (mod z^5+1)]]"
"(2.4176414610887649e-05, 8.8031250000000869e-05)","[[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z (mod z^5+1)]]"
"(2.3506435081363811e-05, 9.3296875000006135e-05)","[[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^2 (mod z^5+1)]]"
"(2.6619236281953158e-05, 9.1703124999996735e-05)","[[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^4 (mod z^5+1)]]"
"(2.3756228624040724e-05, 8.8781250000001186e-05)","[[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^3 (mod z^5+1)]]"
"(2.5327985232494499e-05, 9.284374999999831e-05)","[[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z (mod z^5+1)]]"
"(2.7487776935565335e-05, 8.5984375000001858e-05)","[[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^4 (mod z^5+1)]]"
"(2.6293695032033676e-05, 9.621874999999995e-05)","[[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^4 (mod z^5+1)]]"
"(1.5611298680263685e-05, 7.9421874999997463e-05)","[[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^4 (mod z^5+1)]]"
"(2.5267301467261769e-05, 9.3468749999998067e-05)","[[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^3 (mod z^5+1)]]"
"(2.7166258764033398e-05, 0.00010079687500000149)","[[z^4+z^3+1 (mod z^5+1), z^4+z^3+z (mod z^5+1), z^4 (mod z^5+1)]]"
"(5.1144011975376362e-05, 0.00012040624999999985)","[[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z (mod z^5+1)]]"
"(2.3032792307583578e-05, 8.9078124999996712e-05)","[[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z^2 (mod z^5+1)]]"
"(2.5526367916027345e-05, 9.2328124999999962e-05)","[[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^2 (mod z^5+1)]]"
"(3.405688027036522e-05, 9.2187500000000472e-05)","[[z^2+z+1 (mod z^5+1), z^4+z^2+z (mod z^5+1), z^2 (mod z^5+1)]]"
"(2.1435170928504221e-05, 9.3546874999998579e-05)","[[z^4+z^2+1 (mod z^5+1), z^4+z^3+z^2 (mod z^5+1), z (mod z^5+1)]]"
"(1.6717756979856144e-05, 8.1281250000001491e-05)","[[z^3+z+1 (mod z^5+1), z^3+z^2+z (mod z^5+1), z^3 (mod z^5+1)]]"
"(2.18862415311389e-05, 9.0734374999999236e-05)","[[z^3+z^2+1 (mod z^5+1), z^4+z+1 (mod z^5+1), z^2 (mod z^5+1)]]"
