"(4.3221259628986989e-05, 0.00026305712869856279)","[[z^9+z^4+z^2+z+1 (mod z^10+1), z^9+z^7+z^5+z+1 (mod z^10+1), z^9+z^8+z^5+z^4+z^2 (mod z^10+1)]]"
"(4.7239314489058465e-05, 0.0002518305663929965)","[[z^6+z^5+z^4+z^2+1 (mod z^10+1), z^9+z^7+z^6+z^5+z^4 (mod z^10+1), z^7+z^6+z^5+z^2+1 (mod z^10+1)]]"
"(4.0262134149789247e-05, 0.00025888476561419793)","[[z^8+z^7+z^6+z^2+1 (mod z^10+1), z^9+z^4+z^3+z^2+z (mod z^10+1), z^9+z^6+z^4+z^3+1 (mod z^10+1)]]"
"(4.3388768201770457e-05, 0.00024974951171907733)","[[z^6+z^5+z^2+z+1 (mod z^10+1), z^8+z^7+z^6+z^2+z (mod z^10+1), z^8+z^7+z^6+z+1 (mod z^10+1)]]"
"(6.395188684789655e-05, 0.00027992724615266695)","[[z^7+z^6+z^5+z^3+z (mod z^10+1), z^8+z^6+z^5+z^4+z^3 (mod z^10+1), z^9+z^8+z^5+z^4+z^3 (mod z^10+1)]]"
"(4.5370069482250866e-05, 0.00026695410155896937)","[[z^6+z^5+z^2+z+1 (mod z^10+1), z^8+z^7+z^6+z^2+z (mod z^10+1), z^6+z^4+z^3+z^2+z (mod z^10+1)]]"
"(4.7620142620194688e-05, 0.00026475341785570095)","[[z^8+z^7+z^3+z^2+z (mod z^10+1), z^9+z^6+z^5+z+1 (mod z^10+1), z^9+z^8+z^5+z^2+1 (mod z^10+1)]]"
"(4.0884251581580821e-05, 0.00026588330082155665)","[[z^7+z^6+z^5+z^2+1 (mod z^10+1), z^8+z^5+z^4+z^3+1 (mod z^10+1), z^9+z^8+z^7+z^5+1 (mod z^10+1)]]"
"(4.0906397093199798e-05, 0.00025301318363624148)","[[z^7+z^5+z^2+z+1 (mod z^10+1), z^9+z^8+z^5+z^3+1 (mod z^10+1), z^9+z^7+z^4+z^3+1 (mod z^10+1)]]"
"(5.3906129476702358e-05, 0.00025170800781570968)","[[z^5+z^4+z^3+z^2+1 (mod z^10+1), z^9+z^7+z^6+z^5+z (mod z^10+1), z^9+z^5+z^4+z^3+z^2 (mod z^10+1)]]"
"(4.3836937444525813e-05, 0.00024773730468985455)","[[z^6+z^4+z^2+z+1 (mod z^10+1), z^9+z^8+z^7+z^5+1 (mod z^10+1), z^8+z^7+z^6+z^3+1 (mod z^10+1)]]"
"(6.9483826381139e-05, 0.00045935742181768546)","[[z^9+z^5+z^3+z+1 (mod z^10+1), z^9+z^8+z^6+z+1 (mod z^10+1), z^9+z^8+z^7+z^3+1 (mod z^10+1)]]"
